survey_id,date,customer_id,location,score,comment,category
2468,2024-12-16,232,Quito Sur,0,poco higiénico,Limpieza
2469,2024-07-23,763,Manta,10,rápidos en atender,Tiempo de espera
2470,2024-03-14,701,Guayaquil Centro,5,espera moderada,Tiempo de espera
2471,2025-05-31,298,Guayaquil Centro,7,ordenado y pulcro,Limpieza
2472,2025-02-18,436,Quito Norte,8,higiene adecuada,Limpieza
2473,2025-01-03,107,Guayaquil Centro,8,áreas cómodas,Instalaciones
2474,2024-09-30,226,Manta,7,normal,Limpieza
2475,2024-10-05,575,Quito Sur,6,ok en limpieza,Limpieza
2476,2024-04-18,12,Quito Sur,7,diagnóstico acertado,Calidad
2477,2025-04-27,300,Guayaquil Centro,3,no solucionaron,Calidad
2478,2024-05-16,9,Quito Sur,6,calidad normal,Calidad
2479,2025-08-20,170,Quito Sur,6,calidad normal,Calidad
2480,2024-03-09,514,Cuenca,8,buena relación valor-precio,Precio
2481,2024-03-10,199,Cuenca,9,tiempo razonable,Tiempo de espera
2482,2024-08-26,625,Cuenca,6,demora innecesaria,Tiempo de espera
2483,2024-11-04,162,Cuenca,7,sala de espera excelente,Instalaciones
2484,2024-04-17,365,Quito Sur,6,sucio,Limpieza
2485,2024-10-17,89,Quito Sur,6,no escuchan,Trato
2486,2025-04-25,595,Guayaquil Centro,6,calidad normal,Calidad
2487,2024-01-29,387,Manta,7,estuvo bien,Trato
2488,2024-04-17,375,Guayaquil Centro,2,falta señalización,Instalaciones
2489,2024-02-19,794,Quito Sur,9,higiene adecuada,Limpieza
2490,2024-11-21,304,Quito Norte,8,tiempo razonable,Tiempo de espera
2491,2025-07-23,279,Cuenca,8,instalaciones modernas,Instalaciones
2492,2024-02-08,273,Quito Norte,6,funciona como se espera,Calidad
2493,2025-03-09,76,Quito Sur,7,instalaciones modernas,Instalaciones
2494,2024-12-23,454,Quito Norte,6,trato malo,Trato
2495,2024-12-20,231,Quito Sur,5,instalaciones viejas,Instalaciones
2496,2024-10-15,54,Guayaquil Norte,9,ordenado y pulcro,Limpieza
2497,2024-10-19,693,Quito Sur,8,producto funciona perfecto,Calidad
2498,2024-01-04,589,Quito Norte,8,estuvo bien,Trato
2499,2024-02-02,459,Guayaquil Norte,4,baños descuidados,Limpieza
2500,2024-10-21,101,Guayaquil Norte,5,instalaciones normales,Instalaciones
